C.SH,JENS.S,SEN.S,SAVAD.S,M.T.S,V.F.S,N.T.M,T.O,S.Z,M.O.B,OTO,MO,DO,ZABT,TV,PC,TEL.H,OJAGH.GAZ,JAROO.B,M.LEBAS,CHARKH.KH,PANKE,M.ZARF,H.KHORAKI.NOOSHIDANI,H.ERTEBATAT,H.BEHDASHT,H.HAMLONAGHL,H.KALA.MOT,H.MASKAN,H.MOBLEMAN,H.POOSHAK,KHARID.KALA.BADAVAM,H.SARMAYEGOZARI,DARAMAD.KHALES
24,1,51,1,2,3,1,3,90,0,1,0,0,0,0,1,1,1,1,1,1,0,0,4452000,60000,0,4400000,550000,19010000,2480000,0,16146833.33,0,0
24,1,29,1,6,1,1,3,108,0,1,0,0,0,0,1,1,1,1,1,1,0,0,10392200,320000,0,1200000,680000,18100000,730000,0,5231981.333,0,0
24,1,53,1,5,3,1,4,90,0,1,0,0,0,1,1,1,1,1,1,1,0,0,12145000,533000,300000,0,660000,12250000,0,6600000,1984000,0,431907916.7
24,1,61,1,1,3,1,3,115,1,1,0,0,0,1,0,1,1,1,1,1,0,0,37335400,550000,250000,1950000,1250000,22600000,3000000,0,8229166.667,0,87936667.33
24,1,60,1,4,1,1,3,115,1,1,0,0,0,1,0,1,1,1,1,0,0,0,15145000,3000000,350000,5700000,1100000,21000000,1650000,0,1710000,0,91283333.33
24,2,72,2,0,3,1,4,110,0,0,0,0,0,1,0,1,1,1,1,0,0,0,19048000,770000,1600000,1850000,850000,15950000,0,12400000,7256666.667,0,83586666.67
24,1,50,1,7,1,1,4,119,0,1,0,0,0,1,0,1,1,1,1,0,0,0,23790000,600000,0,1800000,1800000,21550000,1240000,5800000,66097,0,77380000
24,1,58,1,2,3,3,3,100,0,0,0,0,0,1,0,1,1,1,1,0,1,0,15650000,1250000,6900000,5900000,850000,21000000,390000,3000000,11931666.67,0,108329166.7
24,1,60,1,1,3,3,3,80,1,0,0,0,0,1,0,1,1,1,0,0,0,0,23950000,1410000,0,900000,6980000,7900000,1390000,0,2196462.667,0,69350066.75
24,1,80,2,0,6,1,3,90,1,0,0,0,0,1,0,0,1,0,0,0,0,0,28858000,230000,300000,2300000,1170000,10000000,540000,350000,996000,0,85000000
24,2,85,2,0,6,1,3,70,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13406000,1000000,4280000,1050000,2100000,10000000,300000,10000000,1054500,7500000,43616666.67
24,2,82,2,0,6,1,3,60,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14642500,800000,6500000,2750000,1100000,10000000,1300000,0,53372216.67,0,123130000
24,1,59,1,1,1,1,3,110,1,1,0,0,0,0,0,1,1,1,0,0,0,0,25122000,2700000,650000,3400000,570000,12980000,3600000,160000,23121500,0,13333333.33
24,1,44,1,2,1,1,4,100,1,0,0,0,0,0,1,0,1,1,0,1,0,0,79290000,1000000,550000,0,4330000,19250000,4550000,0,4837500,0,173000000
24,1,76,2,0,5,1,3,90,0,0,0,0,0,0,0,0,1,1,1,1,0,0,11957500,740000,2500000,3500000,2220000,17000000,1250000,700000,400000,0,109835000
24,1,49,1,1,1,1,3,50,1,0,0,0,0,0,0,1,1,1,1,1,0,0,21049000,1550000,0,2710000,1000000,15770000,520000,650000,15129166.67,0,61380000
24,1,31,1,5,1,3,4,70,0,0,0,0,0,1,0,1,1,1,1,1,0,0,14463000,200000,0,6500000,410000,10400000,780000,13350000,11436083.33,0,1380000
24,1,38,1,2,1,1,4,75,0,0,0,0,0,1,0,1,1,1,1,1,1,0,17690000,885000,200000,1800000,3750000,11180000,11700000,0,4833333.333,0,46580000
24,1,52,1,2,1,1,4,75,0,0,0,0,0,1,0,1,1,1,1,1,0,0,27723750,1600000,1500000,3600000,610000,12650000,2920000,1070000,38508333.33,0,42030000
24,1,39,1,1,1,3,4,78,0,0,0,0,0,1,0,1,1,1,1,0,0,0,24145000,1200000,500000,400000,80000,12350000,1000000,0,17021875,0,17466666.67
24,1,38,1,1,1,6,4,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,24857500,1500000,3550000,5000000,1100000,8900000,400000,0,19105000,0,39933333.33
24,1,54,1,1,1,3,3,80,1,0,0,0,0,1,0,1,1,1,1,1,0,0,11024510,450000,0,0,420000,13450000,400000,0,14762500,0,166475000
24,1,74,1,4,1,1,4,100,1,0,0,0,0,1,0,1,1,1,0,1,0,0,20082300,200000,500000,3750000,720000,20600000,2100000,0,25837500,0,87812334
24,1,72,1,1,3,1,4,112,0,1,0,0,0,1,1,1,1,1,1,1,0,0,12175000,550000,2070000,430000,840000,11600000,3050000,0,593333.3333,0,101928333.3
24,1,40,1,6,1,6,2,70,1,0,0,0,0,1,0,1,1,1,0,0,0,0,16135000,1100000,2200000,0,0,16710000,2870000,500000,13795833.33,0,82916666.67
24,1,28,1,4,1,3,4,90,1,0,0,0,0,1,0,1,1,1,1,1,0,0,31615000,570000,2500000,1850000,2500000,17000000,1170000,0,4015833.333,0,60190000
24,2,87,2,0,6,1,4,85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,26820000,1500000,277000,1550000,2700000,8000000,500000,300000,1770833.333,833333.3333,120820000
24,2,82,2,0,6,1,4,80,1,0,0,0,0,1,0,0,1,0,0,0,0,0,25007500,520000,37800000,3280000,0,8000000,400000,0,10945833.33,0,79773333.33
24,1,53,1,6,1,1,5,180,1,1,0,1,0,0,1,1,1,1,1,1,0,0,36307000,950000,600000,1500000,1600000,41400000,3500000,0,12900000,0,94736666.67
24,1,90,1,6,3,1,4,100,1,1,0,0,0,1,1,1,1,1,1,1,1,1,7640000,450000,0,0,8700000,31100000,2310000,0,4458333.333,1250000,17500000
24,2,77,1,2,5,1,4,120,1,0,0,0,0,1,0,0,1,1,1,0,0,0,13785000,1950000,1400000,1500000,1790000,30000000,1210000,2700000,2515833.333,0,43830000
24,2,87,2,0,3,1,3,70,1,0,0,0,0,1,0,1,1,1,1,1,0,0,18530000,850000,250000,5600000,1550000,20000000,390000,12100000,8345000,0,169780000
24,1,70,1,6,3,1,5,120,1,0,0,1,0,1,0,1,0,1,1,1,0,0,14265000,1000000,30950000,1100000,670000,16500000,1450000,3600000,9828788.833,0,175463333.3
24,1,47,1,2,2,6,3,90,1,1,0,1,0,1,0,1,1,1,1,1,0,0,9531000,650000,3000000,1500000,3600000,26070000,900000,0,49432500,0,1380000
24,1,65,1,4,3,1,3,75,2,0,0,1,0,1,0,1,1,1,1,1,0,0,23095000,300000,1400000,1000000,3800000,10900000,580000,0,2397916.75,0,157264915.7
24,1,37,1,2,1,3,4,76,1,0,0,0,0,1,0,1,1,1,1,0,0,0,8280600,1410000,900000,1200000,0,25420000,7190000,4500000,34553300,0,121396000
24,2,56,1,4,3,1,4,90,0,1,0,0,0,1,0,1,1,1,1,1,0,0,20330000,1650000,0,6600000,920000,11100000,1935000,400000,411666.6667,178333333.3,69713333.33
24,1,64,1,2,3,1,3,80,0,1,0,0,0,1,0,1,1,1,1,0,0,0,28638000,219000,5900000,300000,1690000,16600000,768000,0,318333.3333,0,124940833.3
24,1,28,1,4,1,3,4,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,3660000,920000,0,800000,2535000,20800000,1140000,100000,5103916.667,0,88616666.67
24,1,25,1,4,1,3,4,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,8304000,50000,0,3950000,1485000,20500000,1121000,200000,71408333.33,0,168030000
24,1,29,1,1,2,4,3,110,1,0,0,0,0,1,0,1,1,1,1,1,0,0,35835000,1200000,3300000,4900000,10400000,16900000,920000,450000,4778333.333,0,75425000
24,1,58,1,2,1,1,3,100,1,0,0,0,0,1,1,1,1,1,0,1,0,0,61540000,685000,0,500000,4100000,15700000,1760000,2200000,3705500,0,86666666.67
24,1,54,1,1,1,1,7,200,0,0,0,0,0,1,0,1,1,1,1,1,0,0,45389000,350000,0,5000000,1050000,9470000,820000,0,12143333.33,0,141783333.3
24,1,61,1,4,3,1,3,100,1,0,0,0,0,1,0,1,1,1,1,0,0,0,53380000,1500000,2300000,0,970000,9350000,640000,600000,17075583.33,0,29502777.83
24,1,41,1,2,1,1,4,110,0,1,0,0,0,1,0,1,1,1,1,0,1,0,25793250,1120000,1000000,2300000,3200000,9320000,2140000,7800000,75133749.5,41666666.67,155693333.3
24,1,51,1,2,1,1,4,110,0,1,0,0,0,1,0,1,1,1,1,1,0,0,6733300,1850000,0,1180000,4600000,9300000,1130000,0,6106666.667,0,28760000
24,2,80,2,0,6,1,4,90,1,0,0,0,0,1,0,0,1,1,0,0,0,0,19235000,750000,0,500000,1220000,8000000,560000,0,9957083.333,0,4028333.333
24,1,57,1,1,1,1,4,100,1,1,0,0,0,1,1,1,1,1,1,1,1,0,17449000,2200000,720000,4200000,540000,8820000,1550000,0,50952461,0,100308333.3
24,1,53,1,2,1,1,4,120,1,0,0,1,0,1,1,1,1,1,1,0,0,0,11320000,1450000,300000,1200000,420000,8860000,3956800,0,14409583.33,0,28333333.33
24,1,34,1,4,1,1,3,72,0,1,0,0,0,1,0,1,1,1,1,0,0,0,6875000,410000,700000,500000,1000000,7800000,2460000,0,7813333.333,0,107356666.7
24,1,37,1,2,3,4,3,60,0,0,0,0,0,1,0,1,1,0,1,0,0,0,6838665,600000,360000,90000000,4910000,9450000,670000,0,1166666.667,0,120637500
24,1,62,1,4,3,1,4,107,0,0,0,0,0,1,1,1,1,1,1,0,0,0,18420000,350000,770000,150000,1400000,20850000,590000,1500000,13013750,0,1138000
24,1,57,1,2,3,1,4,100,1,1,0,0,0,1,0,1,1,1,0,0,0,0,7865000,700000,0,4750000,450000,21900000,1320000,400000,859166.6667,0,92650000
24,1,35,1,7,1,3,4,100,0,1,0,0,0,1,1,1,1,1,1,0,0,0,11878320,579000,1430000,1965000,735000,22950000,520000,4900000,3981666.667,0,78700625
24,2,33,1,1,3,1,3,80,1,1,0,0,0,1,0,1,1,1,0,0,0,0,2540000,1600000,4100000,4800000,650000,9000000,1810000,2200000,7680212.667,0,114030000
24,1,53,1,4,1,1,5,93,0,1,0,0,0,1,1,1,1,1,1,0,0,0,10056000,1000000,0,550000,600000,17600000,695000,0,4270000,0,51720000
24,1,27,1,4,1,1,4,90,1,0,0,0,0,1,0,1,1,1,1,1,0,0,5569800,1150000,550000,2800000,290000,7000000,980000,0,114796,0,74358333.33
24,1,26,1,1,1,3,3,90,1,0,0,0,0,1,0,1,1,1,1,1,0,0,12960000,700000,0,1300000,850000,5000000,390000,0,946462.6667,0,38687500
24,1,40,1,4,1,1,4,80,0,1,0,0,0,1,0,1,1,1,1,1,0,0,24695100,550000,7500000,600000,160000,10000000,500000,100000,34680500,0,133663000
24,1,49,1,6,3,1,3,70,0,1,0,0,0,1,0,1,1,1,1,1,0,0,8664500,1280000,90000,2450000,815000,16100000,310000,74500000,13312500,0,163800000
24,1,90,2,0,6,1,3,90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18904000,200000,0,2600000,3660000,12000000,1000000,0,2291666.667,0,9795000
24,1,90,2,0,6,1,3,70,0,0,0,0,0,1,0,0,1,0,0,0,0,0,39305000,700000,3100000,150000,1050000,13000000,2025000,0,2141666.667,0,32333333.33
24,1,43,1,4,1,3,3,145,0,1,0,1,0,1,1,1,1,1,1,0,0,0,14070000,1200000,450000,1500000,695000,31850000,1560000,0,19888333.33,0,99104166.67
24,1,58,1,6,3,1,4,146,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2995850,520000,0,1300000,1900000,51050000,2160000,250000,83333.33333,0,38000000
24,1,58,1,1,1,1,3,90,1,0,0,0,0,1,1,1,1,1,0,1,0,0,18257000,570000,0,1500000,1000000,12950000,790000,4200000,2926666.667,0,17713333.33
24,1,53,1,9,3,1,3,60,0,0,0,0,0,1,0,1,1,1,0,0,0,0,8670000,2000000,0,2520000,1000000,7700000,2100000,6000000,11406250,0,90880000
24,1,38,1,2,1,1,3,100,0,1,0,0,0,1,1,1,1,1,1,1,0,0,9985000,1050000,0,10500000,2500000,13000000,810000,0,2566666.667,0,54150833.33
24,1,37,1,1,1,3,3,60,1,1,0,1,0,1,0,1,1,1,1,1,0,0,21895000,350000,1300000,530000,4300000,9650000,4330000,2900000,13437500,0,15716666.67
24,1,55,1,1,3,3,2,70,1,0,0,0,0,1,0,1,1,1,1,0,0,0,4314750,1300000,0,1600000,765000,10800000,0,0,22025041.67,0,40833333.33
24,2,52,2,0,3,1,3,100,1,0,0,0,0,1,0,1,0,0,1,0,0,0,12010000,800000,2300000,550000,220000,13750000,0,150000,24915833.33,0,147321416.7
24,1,40,1,1,1,1,2,55,1,0,0,0,0,1,0,1,1,1,1,1,0,0,33764000,1100000,3750000,150000,700000,5950000,2850000,200000,5409833.333,0,5416666.667
24,1,64,2,0,1,1,3,80,1,0,0,0,0,1,0,1,1,1,1,0,0,0,15715000,4700000,850000,1050000,5400000,11700000,430000,2900000,10006250,0,61266733.33
24,2,41,1,1,3,3,3,50,1,0,0,0,0,0,0,1,1,0,0,0,0,0,23912500,2000000,100000,0,1010000,6900000,520000,2500000,6040833.333,0,82498333
24,1,43,2,0,1,7,2,70,1,0,0,0,0,1,0,1,1,1,0,0,0,0,6893000,650000,2100000,3820000,3800000,8370000,3550000,0,8632916.667,0,123166666.7
24,1,26,1,4,1,1,4,50,0,0,1,0,0,1,0,1,1,1,1,1,0,0,34988000,1130000,400000,1800000,0,7800000,600000,400000,5391666.667,0,166666.6667
24,1,71,1,1,1,1,3,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,33455000,510000,0,3000000,400000,7560000,500000,600000,1686166.667,0,36546666.67
24,1,32,1,2,1,3,4,70,0,0,0,1,0,1,1,1,1,1,1,1,0,0,33326750,550000,0,3000000,1155000,7180000,435000,4000000,8638444,2030000,3883333.333
24,1,32,1,4,1,3,4,120,0,1,0,0,0,1,1,1,1,1,1,1,0,0,12260000,980000,300000,700000,2470000,4250000,2040000,0,746000,0,196360000
24,1,45,1,6,1,3,4,140,1,1,0,0,0,1,1,1,1,1,1,1,0,0,11958000,200000,750000,450000,1550000,3000000,4700000,0,10166666.67,0,35000000
24,1,41,1,1,1,4,3,70,0,1,0,0,0,1,0,1,1,1,1,0,0,0,11135000,635000,3900000,0,300000,11820000,1760000,8800000,642916.6667,0,65429166.67
24,1,49,1,1,6,1,4,120,0,0,0,0,0,1,0,1,1,0,1,1,0,0,8304000,2400000,0,5400000,1360000,5860000,1190000,7200000,2016666.667,0,29366666.67
24,1,33,1,2,1,1,3,50,0,1,0,0,0,1,0,1,1,1,1,1,0,0,37863000,550000,7600000,3550000,970000,5690000,300000,0,28532.33333,0,153849166.7
24,2,57,2,0,1,6,4,100,1,0,0,0,0,0,0,1,1,1,1,1,0,0,17302000,3550000,1330000,2300000,1300000,6550000,1420000,5400000,9027333.333,0,81490500.17
24,2,35,2,0,5,3,2,80,1,0,0,0,0,0,0,1,1,0,1,0,0,0,20220000,250000,500000,370000,650000,6800000,2700000,250000,50000,0,37053333.33
24,1,47,1,1,6,1,3,100,1,0,0,0,0,1,0,1,1,1,1,0,0,0,20050000,410000,0,200000,600000,6600000,2410000,1250000,10378333.17,0,40823333.33
24,1,55,1,1,1,1,5,150,1,1,0,0,0,1,1,1,1,1,1,0,0,0,16560000,1000000,1000000,5610000,610000,16250000,460000,2350000,21844166.67,0,229033333.3
24,1,85,1,1,3,1,3,100,1,0,0,0,0,1,0,1,1,1,1,0,0,0,31219000,3500000,15140000,6000000,1700000,15580000,360000,3400000,7025000,0,16898333.33
24,2,75,2,0,5,1,3,80,1,0,0,0,0,1,0,1,1,1,1,1,0,0,7880000,1700000,167000,2550000,0,17000000,11300000,11320000,1031666.667,0,40630000
24,1,42,1,3,1,1,4,160,1,1,0,1,0,1,1,1,1,1,1,1,1,0,14870000,1000000,2350000,0,480000,11350000,2985000,0,28910666.67,0,6370000
24,1,47,1,2,1,1,3,100,1,1,0,0,0,1,1,1,1,1,0,0,0,0,13737000,1250000,0,700000,500000,17550000,840000,200000,408333.3333,0,78727500.33
24,2,54,1,4,3,3,3,75,1,0,0,0,0,1,0,1,1,1,0,0,0,0,16985000,900000,0,1000000,1700000,36490000,300000,500000,11994898,0,59400000
24,1,53,1,6,3,1,3,80,0,1,0,0,0,1,0,1,1,1,1,0,0,0,7490000,1400000,250000,1000000,1000000,11200000,2610000,0,525000,0,148468333.3
24,1,68,1,5,3,1,5,215,0,1,0,0,0,1,1,1,1,1,1,0,1,1,9118000,700000,5200000,2100000,2510000,36220000,200000,0,1283962.667,0,40000000
24,1,81,1,4,3,1,5,150,0,0,0,0,0,1,0,1,1,1,1,0,0,0,26615300,700000,1200000,5200000,1450000,31130000,2150000,0,4110833.333,0,68405000
24,1,54,1,4,3,3,5,220,0,1,0,0,0,1,1,1,1,1,1,0,1,0,11650000,2000000,0,6100000,1200000,75600000,1130000,4100000,1123333.333,0,137521666.7
24,1,67,1,5,3,1,5,213,0,1,0,1,0,1,1,1,1,1,1,0,0,1,31560000,1500000,6200000,300000,415000,41440000,870000,1100000,476666.6667,0,37285833.33
24,1,42,1,1,1,1,3,70,1,0,0,0,0,1,0,1,1,1,0,1,0,0,11337000,1000000,200000,800000,950000,4600000,1240000,0,184717,0,42166666.67
24,1,41,1,1,1,1,3,70,0,1,0,0,0,1,0,1,1,1,1,0,0,0,28810000,1450000,350000,1000000,4950000,9480000,2400000,0,5873333.333,0,68010000
24,1,45,1,1,1,1,3,80,1,0,0,0,0,1,0,1,1,0,0,0,0,0,6310000,735000,0,500000,350000,8950000,0,0,1636250,0,14383333.33
24,1,75,2,0,3,1,3,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21619000,4600000,650000,700000,0,6210000,2220000,0,2283000,0,16666666.67
24,1,45,1,1,1,1,4,100,1,0,0,0,0,0,1,1,1,1,1,1,0,0,34102000,100000,0,2000000,1770000,8400000,1175000,0,9215209.917,0,67970000
24,1,41,1,2,1,1,2,55,1,0,0,0,0,1,0,1,1,0,1,1,1,0,12952000,860000,0,1050000,1850000,8100000,1560000,0,25000,0,23758333.33
24,1,37,1,4,1,1,4,75,1,1,0,0,0,1,0,1,1,1,1,1,0,0,13754310,1000000,250000,7530000,0,15750000,4447000,0,7563479.167,0,42213333.33
24,1,45,1,1,1,1,3,100,1,0,0,0,0,1,1,1,1,1,0,0,0,0,46823750,3000000,0,2400000,710000,15750000,1150000,14150000,29637500,0,900000
24,2,31,1,1,3,6,3,50,1,0,0,0,0,1,0,1,1,1,1,0,0,0,8714000,1400000,1100000,0,1480000,13070000,6120000,260000,16580000,0,202733333.3
24,2,45,1,1,3,1,3,75,0,0,0,0,0,1,0,1,1,1,0,0,0,0,28489000,600000,0,850000,150000,15950000,960000,3000000,30371250,0,126280000
24,1,48,2,0,1,1,4,80,0,0,0,0,0,1,1,1,1,1,1,1,0,0,12765000,320000,0,550000,3520000,13500000,810000,0,9580166.667,0,2180000
24,1,48,1,1,1,1,4,100,0,1,0,1,0,1,0,1,1,1,1,1,0,0,18625000,0,18050000,8300000,710000,10300000,0,0,2983444,0,80916666.67
24,1,39,1,2,1,1,3,75,0,0,0,0,0,1,0,1,1,1,1,1,0,0,8335000,1520000,0,1100000,250000,18650000,420000,2650000,10800833.33,0,161213333.3
24,1,45,1,1,1,1,3,60,0,0,0,0,0,1,0,1,1,1,1,0,0,0,19777500,1200000,1000000,4150000,2050000,16300000,1800000,0,9093333.333,0,42900000
24,1,31,1,4,1,3,3,75,1,0,0,0,0,1,0,1,1,1,0,0,0,0,10411000,1250000,2500000,1400000,1050000,13850000,3950000,1000000,3160000,0,8880000
24,1,40,1,2,1,3,4,90,0,0,0,1,0,1,0,1,1,1,1,0,0,0,27140000,460000,5550000,1300000,0,10500000,0,12000000,21365500,0,116813333.3
24,2,76,2,0,6,1,4,80,1,0,0,0,0,1,0,0,1,1,0,0,0,0,8393991,700000,0,150000,0,9000000,975000,0,161356916.7,0,66808393.33
24,2,75,2,0,6,1,4,100,1,0,0,0,0,1,0,0,1,1,0,0,0,0,13456250,1500000,1200000,750000,860000,8000000,700000,4400000,3787500,0,179232500.7
24,1,82,2,0,6,3,4,100,0,0,0,0,0,1,0,0,1,1,0,0,0,0,20032000,650000,2120000,2400000,500000,9640000,14280000,150000,600833.3333,0,70546666.67
24,1,47,2,0,1,3,3,110,1,1,0,0,0,1,0,1,1,1,1,1,0,0,9508000,550000,500000,100000,1850000,17950000,1420000,0,341666.6667,0,45553333.33
24,1,37,2,0,1,4,3,70,1,0,0,0,0,1,0,1,1,1,0,1,0,0,10390000,1270000,210000,1100000,485000,17950000,1200000,100000,21266666.67,0,2328333.333
24,1,46,1,2,1,1,4,120,1,1,0,0,0,1,0,1,1,1,1,1,1,0,24551880,300000,18550000,9200000,930000,25400000,740000,6200000,166666.6667,2500000,61750833.33
24,1,92,2,0,6,1,5,300,1,0,0,0,0,0,0,1,1,1,1,0,0,0,14805000,1200000,0,1650000,695000,20900000,1330000,1750000,12845833.33,0,89500000
24,1,50,1,1,1,1,4,85,1,1,0,0,0,1,0,1,1,1,1,1,0,0,52815000,200000,0,500000,680000,8150000,500000,0,4319817.5,0,44913333.33
24,1,67,1,2,3,1,2,82,0,1,0,0,0,0,0,1,1,1,0,1,0,0,9038000,1900000,2460000,885000,490000,18035000,2500000,1500000,20169083.33,0,30000000
24,1,55,1,1,3,1,5,150,1,1,0,0,0,1,0,1,1,1,0,1,0,0,17112300,610000,5000000,1150000,600000,16550000,6390000,0,5466666.667,0,66733333.25
24,1,74,2,0,3,1,3,100,1,0,0,0,0,1,0,1,1,1,1,0,0,0,6812500,900000,4750000,2630000,350000,10200000,1280000,1500000,9366666.667,0,44095200
24,2,69,2,0,3,1,3,50,0,0,0,0,0,1,0,1,1,0,1,0,0,0,22662000,300000,300000,2800000,850000,8600000,3190000,0,10620833.33,0,53750000
24,1,58,1,6,3,1,4,115,0,0,0,0,0,1,0,1,1,1,1,1,0,0,28024000,990000,0,690000,850000,17000000,1210000,0,5309666.667,0,51112083.33
24,2,62,1,2,3,1,3,95,0,0,0,0,0,1,0,1,1,1,1,1,0,0,6975000,530000,0,0,1500000,8300000,790000,500000,32914000,0,83086666.67
24,1,52,1,2,1,1,3,80,0,0,0,0,0,1,0,1,1,1,1,0,0,0,14215000,650000,500000,16100000,1250000,16600000,1820000,0,18417500,0,152213333.3
24,1,65,1,1,1,1,3,80,1,0,0,1,0,1,0,1,1,1,0,0,0,0,35790000,3200000,150000,1100000,12340000,20000000,1210000,250000,4266666.667,0,77216666.67
24,1,41,1,6,1,6,3,75,0,1,0,1,0,1,1,1,1,1,1,0,0,0,15770000,1550000,19500000,2050000,1210000,11400000,1650000,9000000,2518416.667,0,5691666.667
24,1,39,1,5,3,3,4,75,0,0,0,1,0,1,1,1,1,1,1,1,0,0,18250000,2500000,300000,1000000,800000,7027000,2090000,4450000,7946333.333,0,117543333.3
24,1,43,1,2,1,3,4,75,0,0,0,0,0,1,0,1,1,1,1,1,0,0,8486000,500000,0,3200000,0,6827000,2500000,0,60163333.33,0,84146666.67
24,1,37,1,6,1,3,4,75,0,1,0,0,0,1,0,1,1,1,1,0,0,0,34422000,620000,0,550000,2000000,7985000,3100000,0,62500,0,189452975
24,1,38,1,1,1,1,4,75,0,0,0,1,0,1,0,1,1,1,1,0,0,0,13686000,810000,0,600000,200000,7246000,800000,500000,4471666.667,0,43167500
24,1,67,1,5,3,3,4,75,0,0,0,0,0,1,0,1,1,1,1,0,0,0,8970000,2100000,9250000,8550000,11000000,7215000,3800000,0,2057922.667,0,22280000
24,1,60,1,1,1,1,3,60,3,0,0,0,0,1,0,0,1,1,0,0,1,0,6873890,200000,500000,1500000,0,4637000,1350000,0,3732500,0,82083333.33
24,1,60,2,0,3,1,5,100,6,0,0,0,0,1,0,1,1,1,0,0,1,0,9776290,3040000,200000,2700000,1000000,7234000,5060000,400000,272500,0,49623333.33
24,1,39,1,4,1,1,3,81,1,0,0,0,0,1,0,1,1,1,1,0,1,0,11195000,1270000,0,3500000,160000,10028000,2190000,18000000,44064.66667,0,1605000
24,1,55,1,2,1,1,3,74,1,0,0,0,0,1,0,1,1,1,1,1,1,0,7073800,1000000,0,1000000,560000,9436000,1220000,4200000,2303333.333,0,36970000
24,1,41,1,5,1,1,3,96,0,0,0,1,0,1,0,1,1,1,1,0,0,0,11912000,0,0,0,1390000,9218000,1165000,0,1030416.667,0,91546666.67
24,1,78,1,1,3,1,5,144,1,0,0,0,0,1,0,1,1,1,1,1,0,0,15119000,975000,49800000,2000000,520000,11366000,3060000,3550000,8783333.333,0,113333333.3
24,1,53,1,1,1,1,4,120,0,1,0,0,0,1,0,1,1,1,1,1,0,0,15656000,3200000,200000,350000,680000,10625000,760000,0,9756428.583,5583333.333,134767500
24,1,43,1,1,2,1,4,76,0,1,0,0,0,1,0,1,1,1,1,1,0,0,8945000,1040000,200000,1200000,4300000,9387000,1300000,0,14305000,0,0
24,1,37,1,1,2,3,4,76,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1000000,100000,10200000,3500000,3500000,8786000,0,6000000,2812750,0,77970000
24,2,69,2,0,3,1,4,120,6,0,0,0,0,1,0,1,1,1,1,0,0,0,1200000,120000,3000000,0,1670000,12465000,0,0,2804166.667,0,5072500
24,1,59,1,5,3,1,4,125,1,1,0,0,0,1,0,1,1,1,1,1,0,0,4983000,850000,0,900000,680000,17575000,150000,0,8367023.75,0,142420000
24,1,68,1,4,3,1,4,121,1,1,0,0,0,1,0,1,1,1,0,0,0,0,24011210,400000,0,450000,670000,16783000,530000,0,956666.6667,0,166891666.7
24,1,35,1,4,1,1,4,120,0,1,0,0,0,1,0,1,1,1,1,0,0,0,15775000,60000,0,2050000,790000,14645000,1440000,0,1625000,0,3700000
24,1,82,1,1,3,1,5,182,0,1,0,0,0,1,0,1,1,1,1,0,1,0,23223000,1600000,10350000,5650000,850000,20650000,0,3650000,3812083.333,0,51833333.33
24,1,50,1,4,1,6,5,130,1,0,0,0,0,1,1,1,1,1,1,0,0,0,4704000,900000,850000,6050000,1150000,16558000,2580000,520000,13108333.33,0,25000000
24,1,75,2,0,3,1,4,110,1,0,0,0,0,1,0,0,1,1,1,0,1,0,4038000,200000,0,3600000,2375000,6186000,0,11150000,6568333.333,0,53333333.33
24,1,65,1,5,3,1,5,196,1,1,0,0,0,1,0,1,1,1,1,0,0,0,55651000,930000,1210000,900000,1180000,9151000,4690000,0,4420000,0,80562083.33
24,2,54,1,2,5,3,4,100,0,0,0,0,0,1,0,1,1,1,0,0,0,0,25485000,900000,14790000,0,2300000,5499000,1110000,0,2602500,0,107991666.7
24,1,42,1,6,1,1,4,140,0,1,0,1,0,1,0,1,1,1,1,1,0,0,7072973,1030000,18550000,3300000,0,1528000,6100000,7600000,2365833.333,0,37976666.67
24,1,34,1,5,1,1,5,200,2,1,0,0,0,1,1,1,1,1,1,1,0,0,9160000,900000,400000,1300000,2360000,8690000,2400000,0,18141833.33,0,76515416.67
24,1,63,1,4,3,1,4,145,0,0,0,0,0,1,0,1,1,1,1,1,0,0,15540000,700000,0,300000,1130000,8395000,1230000,22850000,26180000,0,119500000
24,1,55,1,6,3,1,6,142,0,1,0,0,0,1,0,1,1,1,1,1,1,0,16700000,1000000,610000,1000000,520000,8355000,1305000,0,115745833.3,0,38463333.33
24,1,43,1,2,1,1,4,110,0,0,0,0,0,1,0,1,1,1,1,1,0,0,25070000,850000,4100000,3500000,1195000,8830000,2980000,21000000,19066250,0,39139166.67
24,1,25,1,4,1,6,3,85,0,0,0,0,0,1,0,1,1,1,0,1,1,0,13960000,680000,3800000,3200000,2280000,5543000,1315000,300000,1138333.333,0,79466666.67
24,1,40,1,2,1,1,3,120,0,1,0,0,0,1,0,1,1,1,1,1,1,0,91684500,1430000,35400000,0,1200000,5648000,980000,300000,2035333.333,0,36265833.33
